date,open,high,low,close,volume,Name
03-01-2017,26.10000038,26.59250069,24.84499931,25.50250053,150199600,NVDA
04-01-2017,25.85000038,26.375,25.38249969,26.09749985,119922000,NVDA
05-01-2017,26.13249969,26.45499992,25.26250076,25.43499947,98429600,NVDA
06-01-2017,25.71249962,26.0625,25.29999924,25.77499962,82285600,NVDA
09-01-2017,25.875,27,25.875,26.81999969,91624800,NVDA
10-01-2017,26.95249939,27.29750061,26.40749931,26.61750031,88092000,NVDA
11-01-2017,26.5,26.54999924,26.03750038,26.29000092,52566400,NVDA
12-01-2017,26.05750084,26.17499924,25.40500069,25.86000061,62561600,NVDA
13-01-2017,25.89999962,26.25,25.76499939,25.85750008,45782000,NVDA
17-01-2017,25.75,25.79999924,25.14249992,25.27750015,58061200,NVDA
18-01-2017,25.05999947,25.80750084,24.77750015,25.73749924,65442400,NVDA
19-01-2017,25.76749992,26.61499977,25.74500084,26.29000092,64487200,NVDA
20-01-2017,26.52000046,26.70000076,25.78000069,26.00250053,49202400,NVDA
23-01-2017,25.95000076,26.47500038,25.92499924,26.27249908,36990400,NVDA
24-01-2017,26.375,26.89500046,26.22500038,26.83250046,42805200,NVDA
25-01-2017,27.26250076,27.32500076,26.58250046,26.94750023,52276000,NVDA
26-01-2017,26.97500038,27.48749924,26.67499924,27.41250038,45880000,NVDA
27-01-2017,27.48250008,27.97249985,27.21249962,27.94249916,47199600,NVDA
30-01-2017,27.72999954,27.75250053,26.97750092,27.50499916,49600400,NVDA
31-01-2017,27.23749924,27.51250076,27.04999924,27.29500008,36275600,NVDA
01-02-2017,27.64500046,28.53000069,27.46500015,28.48749924,59000400,NVDA
02-02-2017,28.32500076,28.93499947,28.01499939,28.84749985,48324000,NVDA
03-02-2017,28.86249924,28.97500038,28.47500038,28.59499931,37274400,NVDA
06-02-2017,28.5,29.33250046,28.5,29.32749939,50676800,NVDA
07-02-2017,29.67499924,30.22999954,29.47500038,29.78249931,74622400,NVDA
08-02-2017,29.60000038,29.82749939,29.09499931,29.65250015,44958000,NVDA
09-02-2017,29.71500015,29.76499939,28.89999962,29.09499931,84256800,NVDA
10-02-2017,29.98250008,30.17499924,28.14999962,28.40500069,165109200,NVDA
