date,open,high,low,close,volume,Name
03-01-2017,14.32400036,14.6886673,14.06400013,14.4659996,88849500,TSLA
04-01-2017,14.3166666,15.19999981,14.28733253,15.13266659,168202500,TSLA
05-01-2017,15.09466743,15.16533279,14.7966671,15.11666679,88675500,TSLA
06-01-2017,15.12866688,15.35400009,15.02999973,15.26733303,82918500,TSLA
09-01-2017,15.26466656,15.46133327,15.19999981,15.41866684,59692500,TSLA
10-01-2017,15.46666718,15.46666718,15.1260004,15.32466698,54900000,TSLA
11-01-2017,15.27133274,15.33199978,15.11200047,15.31533337,54762000,TSLA
12-01-2017,15.27066708,15.38000011,15.03866673,15.30599976,56853000,TSLA
13-01-2017,15.33333302,15.85666656,15.30599976,15.85000038,91395000,TSLA
17-01-2017,15.77999973,15.99733257,15.62466717,15.70533276,69262500,TSLA
18-01-2017,15.77666664,15.98066711,15.70533276,15.89066696,56535000,TSLA
19-01-2017,16.48333359,16.57866669,16.04999924,16.25066757,115984500,TSLA
20-01-2017,16.36400032,16.39999962,16.20066643,16.31533241,63064500,TSLA
23-01-2017,16.38999939,16.72599983,16.36666679,16.59466743,93943500,TSLA
24-01-2017,16.66666794,16.98666763,16.64333344,16.97400093,74482500,TSLA
25-01-2017,17.15399933,17.23066711,16.78666687,16.96466637,77139000,TSLA
26-01-2017,16.95266724,17.04933357,16.71666718,16.83399963,47281500,TSLA
27-01-2017,16.75866699,16.86666679,16.56800079,16.86333275,47494500,TSLA
30-01-2017,16.83533287,17.01933289,16.47333336,16.70866776,57016500,TSLA
31-01-2017,16.61599922,17.0593338,16.51333237,16.79533386,61741500,TSLA
01-02-2017,16.87000084,16.87999916,16.60333252,16.61599922,59382000,TSLA
02-02-2017,16.55599976,16.82799911,16.51399994,16.77000046,37497000,TSLA
03-02-2017,16.79400063,16.81200027,16.64533234,16.75533295,32800500,TSLA
06-02-2017,16.73333359,17.18799973,16.70866776,17.18466759,53437500,TSLA
07-02-2017,17.21266747,17.33333206,17.09466743,17.16533279,63672000,TSLA
08-02-2017,17.15666771,17.55733299,17.07999992,17.47200012,58995000,TSLA
09-02-2017,17.75,18.07866669,17.74333382,17.94666672,117303000,TSLA
10-02-2017,17.98600006,18.06333351,17.74066734,17.94866753,54295500,TSLA
13-02-2017,18.04933357,18.71933365,18.0340004,18.70666695,105444000,TSLA
14-02-2017,18.60199928,19.15933228,18.5739994,18.73200035,110178000,TSLA
15-02-2017,18.66666794,18.81599998,18.42933273,18.65066719,74218500,TSLA
16-02-2017,18.50666618,18.66666794,17.89999962,17.93000031,106159500,TSLA
17-02-2017,17.71999931,18.19266701,17.61000061,18.14866638,93856500,TSLA
21-02-2017,18.36333275,18.76000023,18.26733208,18.49266624,85150500,TSLA
22-02-2017,18.68733215,18.89666748,18.17333221,18.23399925,131325000,TSLA
23-02-2017,17.60000038,17.6439991,17.03733253,17.06599998,223728000,TSLA
24-02-2017,16.84399986,17.21666718,16.68000031,17.13333321,122574000,TSLA
27-02-2017,16.54466629,16.55733299,16.13400078,16.41533279,171912000,TSLA
28-02-2017,16.27933311,16.73333359,16.26000023,16.66600037,91171500,TSLA
01-03-2017,16.94533348,16.98999977,16.60733223,16.66799927,72142500,TSLA
02-03-2017,16.64733315,16.88533211,16.55133247,16.69866753,50277000,TSLA
03-03-2017,16.7159996,16.79333305,16.60000038,16.77133369,43791000,TSLA
06-03-2017,16.52733231,16.78000069,16.50066757,16.74733353,50332500,TSLA
07-03-2017,16.79466629,16.9260006,16.55466652,16.57266617,51892500,TSLA
08-03-2017,16.46666718,16.67133331,16.35466766,16.45800018,55878000,TSLA
09-03-2017,16.50866699,16.57733345,16.20000076,16.32666779,58189500,TSLA
10-03-2017,16.41399956,16.43333244,16.20000076,16.24600029,45994500,TSLA
13-03-2017,16.32133293,16.45666695,16.18533325,16.41133308,45339000,TSLA
14-03-2017,16.40733337,17.20800018,16.40133286,17.20000076,113976000,TSLA
15-03-2017,17.13333321,17.39999962,16.95133209,17.04866791,79962000,TSLA
16-03-2017,17.49333382,17.71666718,17.27066612,17.46999931,106983000,TSLA
17-03-2017,17.60000038,17.6886673,17.41333389,17.43333244,97462500,TSLA
20-03-2017,17.37333298,17.63666725,17.25466728,17.46133232,54214500,TSLA
21-03-2017,17.52199936,17.65333366,16.68266678,16.71199989,103629000,TSLA
22-03-2017,16.77066612,17.00466728,16.70066643,17.00066757,60889500,TSLA
23-03-2017,17.02599907,17.1779995,16.88666725,16.98533249,49803000,TSLA
24-03-2017,17.0466671,17.59266663,17.00066757,17.54400063,84709500,TSLA
27-03-2017,17.37333298,18.03800011,17.31666756,18.01466751,93462000,TSLA
28-03-2017,18.46800041,18.71199989,18.33333206,18.49666786,119814000,TSLA
29-03-2017,18.55599976,18.63999939,18.36933327,18.49200058,55143000,TSLA
30-03-2017,18.5359993,18.79999924,18.48066711,18.52799988,62226000,TSLA
31-03-2017,18.58200073,18.64533234,18.42133331,18.55333328,49419000,TSLA
03-04-2017,19.12666702,19.93333244,18.97200012,19.90133286,208329000,TSLA
04-04-2017,19.79266739,20.32066727,19.63533211,20.24666786,152019000,TSLA
05-04-2017,20.13599968,20.32533264,19.61333275,19.66666794,118213500,TSLA
06-04-2017,19.79199982,20.1293335,19.60666656,19.91333389,82809000,TSLA
07-04-2017,19.83333206,20.17933273,19.80999947,20.1693325,68694000,TSLA
10-04-2017,20.61000061,20.91533279,20.5806675,20.82600021,114967500,TSLA
11-04-2017,20.8920002,20.89800072,20.36666679,20.5806675,85869000,TSLA
12-04-2017,20.42266655,20.56333351,19.75466728,19.78933334,90760500,TSLA
13-04-2017,19.78000069,20.49266624,19.68666649,20.26666641,139269000,TSLA
17-04-2017,20.18000031,20.26666641,19.91200066,20.09600067,62080500,TSLA
18-04-2017,19.97999954,20.05599976,19.86000061,20.01666641,45535500,TSLA
19-04-2017,20.16399956,20.44133377,20.14066696,20.36800003,58470000,TSLA
20-04-2017,20.43400002,20.61000061,20.01533318,20.1673336,92241000,TSLA
21-04-2017,20.13333321,20.42666626,20.02799988,20.37333298,67647000,TSLA
24-04-2017,20.61466789,20.7033329,20.40133286,20.53533363,76252500,TSLA
25-04-2017,20.53333282,20.93199921,20.39066696,20.9193325,101065500,TSLA
26-04-2017,20.82466698,20.96666718,20.60000038,20.6779995,70425000,TSLA
27-04-2017,20.77933311,20.87266731,20.5,20.57533264,52029000,TSLA
28-04-2017,20.65533257,20.98666763,20.53333282,20.93799973,67582500,TSLA
